"visual_id","tipo_visual","file_name","extension","relativo","origen","destino","bytes","sha256","content_status","duplicate_count","quality_tag","template_candidate","import_status"
"rfvis_0141","cctv_coverage_map","Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_57_04 a.m..png",".png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_57_04 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_57_04 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_57_04 a.m..png","1827475","5701263FD36A02F668425831D9CB56515BD40B6CE422EBF26B391C7532AB847E","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0142","cctv_coverage_map","Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_57_56 a.m..png",".png","Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_57_56 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 6 ene 2026, 04_57_56 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 6 ene 2026, 04_57_56 a.m..png","1079450","3B9628E0C1193B4153917B3DE0D63D6DB3CD89E3B2553EFBCECF6780431CC8A4","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0143","cctv_coverage_map","Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_01_26 a.m..png",".png","Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_01_26 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_01_26 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_01_26 a.m..png","2871570","7C40A46610712402CB4F683FC69240F672ED8A090EB966EC127323AB644CFDE5","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0144","cctv_coverage_map","Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_01_41 a.m..png",".png","Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_01_41 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_01_41 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_01_41 a.m..png","2765293","4947B163840DCAD3DB61044F72E0246867861B622C76E2ED07B4B760A0A1D460","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0145","cctv_coverage_map","Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_04_33 a.m..png",".png","Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_04_33 a.m..png","G:\Nueva carpeta (3)\CCTV\ChatGPT Image 9 ene 2026, 01_04_33 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ChatGPT Image 9 ene 2026, 01_04_33 a.m..png","2520837","C0662068FF3013EC877AB363AF0C893F9A0E18792167AE03035EB501B199ECB4","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0146","cctv_coverage_map","Nueva carpeta (3)__CCTV__e.png",".png","Nueva carpeta (3)\CCTV\e.png","G:\Nueva carpeta (3)\CCTV\e.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__e.png","2164862","4E2BF42971472E2987666B52E4701C5D01E72BF8EC5978D848271AB9308D403C","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0147","cctv_coverage_map","Nueva carpeta (3)__CCTV__Gemini_Generated_Image_7aox5f7aox5f7aox.png",".png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_7aox5f7aox5f7aox.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_7aox5f7aox5f7aox.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_7aox5f7aox5f7aox.png","2108179","A2AA7D37ECD359C2D82205042A4277DDC993C6E608187C02EFE72D67F8CBB33B","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0148","cctv_coverage_map","Nueva carpeta (3)__CCTV__Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png",".png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_b5lbxqb5lbxqb5lb.png","7419475","B7F169C182C51B625A819A947F98A5BC509E54CEF0228A8D059950D89F891641","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0149","cctv_coverage_map","Nueva carpeta (3)__CCTV__Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png",".png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_cbt5yxcbt5yxcbt5.png","7155431","73E6F0076EE334AAB7EFE573FAA3A6AC601816166ACE142014C8A44B310E476A","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0150","cctv_coverage_map","Nueva carpeta (3)__CCTV__Gemini_Generated_Image_fegvwofegvwofegv.png",".png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_fegvwofegvwofegv.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_fegvwofegvwofegv.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_fegvwofegvwofegv.png","2240052","AE222FD57859B4D96274AE3DB9427BA46F2155FD595C087C493503D0E3D42239","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0151","cctv_coverage_map","Nueva carpeta (3)__CCTV__Gemini_Generated_Image_pgwmeopgwmeopgwm.png",".png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_pgwmeopgwmeopgwm.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_pgwmeopgwmeopgwm.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_pgwmeopgwmeopgwm.png","5783651","A7CB78ED1901339C0074EB63BEDD6E08B40B22894D2FA9628768AC3B55B5E04F","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0152","cctv_coverage_map","Nueva carpeta (3)__CCTV__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png",".png","Nueva carpeta (3)\CCTV\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","G:\Nueva carpeta (3)\CCTV\Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__Gemini_Generated_Image_x8c6ggx8c6ggx8c6.png","6618730","13A17FCB327E8D01152759C839A98BF66DDE5B7AF46CDC5EE6BBC120E4949EE7","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0153","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFI.png",".png","Nueva carpeta (3)\CCTV\OFI.png","G:\Nueva carpeta (3)\CCTV\OFI.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFI.png","2657123","B2DF59A2FBDD724F939681512C9C1CA5DBF7F34DEE8813CC3E8B3DE227AFAD3F","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0154","cctv_coverage_map","Nueva carpeta (3)__CCTV__unnamed (1).jpg",".jpg","Nueva carpeta (3)\CCTV\unnamed (1).jpg","G:\Nueva carpeta (3)\CCTV\unnamed (1).jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__unnamed (1).jpg","202244","00715524F64B0E537930BDE1E2381CE28D7CA7361B1BBE923F5A0BE59692102F","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0155","cctv_coverage_map","Nueva carpeta (3)__CCTV__unnamed.jpg",".jpg","Nueva carpeta (3)\CCTV\unnamed.jpg","G:\Nueva carpeta (3)\CCTV\unnamed.jpg","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__unnamed.jpg","200337","D039F03EEB7BE528107730DB39A875D60CD0DA96E4BDF09A986BAE81D9C3AE2E","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0156","cctv_coverage_map","Nueva carpeta (3)__CCTV__ZONAS CCTV.png",".png","Nueva carpeta (3)\CCTV\ZONAS CCTV.png","G:\Nueva carpeta (3)\CCTV\ZONAS CCTV.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ZONAS CCTV.png","2841926","AEC6D4508FAEF2D2685A59C69D88FB4DBBED9BF4BD83768782751C82BEFE10C0","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0157","cctv_coverage_map","Nueva carpeta (3)__CCTV__ZONAS.png",".png","Nueva carpeta (3)\CCTV\ZONAS.png","G:\Nueva carpeta (3)\CCTV\ZONAS.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__ZONAS.png","485545","8F114B7819C4EFFFF60C35DA51EF59153A87D5E564B0DC3B5350BB13EC5E09F7","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0158","cctv_coverage_map","Nueva carpeta (3)__CCTV__CCTV_ACTUALIZADO__CCTV_Layout_PENDIENTE.xlsx",".xlsx","Nueva carpeta (3)\CCTV\CCTV_ACTUALIZADO\CCTV_Layout_PENDIENTE.xlsx","G:\Nueva carpeta (3)\CCTV\CCTV_ACTUALIZADO\CCTV_Layout_PENDIENTE.xlsx","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__CCTV_ACTUALIZADO__CCTV_Layout_PENDIENTE.xlsx","6093","47F24119FF18D66629B41E4188D4137DDF601C66C6F606CD0077486645827A8B","DUPLICATE_CONTENT","13","OK_DATA_SOURCE","True","COPIED"
"rfvis_0159","cctv_coverage_map","Nueva carpeta (3)__CCTV__FOTODS__Gemini_Generated_Image_otvgw6otvgw6otvg.png",".png","Nueva carpeta (3)\CCTV\FOTODS\Gemini_Generated_Image_otvgw6otvgw6otvg.png","G:\Nueva carpeta (3)\CCTV\FOTODS\Gemini_Generated_Image_otvgw6otvgw6otvg.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__FOTODS__Gemini_Generated_Image_otvgw6otvgw6otvg.png","9135711","4506E4989C3AFDB298AAD2372CF40BAC4800EC9DD17DAF7CAA162D7648B9FAA2","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0160","cctv_coverage_map","Nueva carpeta (3)__CCTV__NAVE TALLER__base_mejorada_mas_detalle_2x.png",".png","Nueva carpeta (3)\CCTV\NAVE TALLER\base_mejorada_mas_detalle_2x.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\base_mejorada_mas_detalle_2x.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__base_mejorada_mas_detalle_2x.png","3643595","359D083D0C6862521AD249EFEF4AC01440982140E9F4CDD56CBE34C32277A8E3","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0161","cctv_coverage_map","Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_9g6qju9g6qju9g6q.png",".png","Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_9g6qju9g6qju9g6q.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_9g6qju9g6qju9g6q.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_9g6qju9g6qju9g6q.png","1645086","23C4533277F3EFB3296547238BBD88ED9A52BEA0EAB27551DA97A0E025739B02","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0162","cctv_coverage_map","Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_l85f3pl85f3pl85f.png",".png","Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_l85f3pl85f3pl85f.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_l85f3pl85f3pl85f.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_l85f3pl85f3pl85f.png","5853204","83EF34BD0642F38676CAF75BC7F91285B1930CA9F7784D814A5B8CD718EA3447","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0163","cctv_coverage_map","Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_mxc074mxc074mxc0.png",".png","Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_mxc074mxc074mxc0.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\Gemini_Generated_Image_mxc074mxc074mxc0.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__Gemini_Generated_Image_mxc074mxc074mxc0.png","1817045","4ED5A531CC9F214AAECA7C085973CF22BC24D0CB1CD6940FE99476BD195FA6D8","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0164","cctv_coverage_map","Nueva carpeta (3)__CCTV__NAVE TALLER__nave 1.png",".png","Nueva carpeta (3)\CCTV\NAVE TALLER\nave 1.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\nave 1.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__nave 1.png","2432474","5A97AECE6F84B6F63599CA9AAF5C900FDEECB82E58664BF2277A236240CBA8D4","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0165","cctv_coverage_map","Nueva carpeta (3)__CCTV__NAVE TALLER__ZONAS CCTV.png",".png","Nueva carpeta (3)\CCTV\NAVE TALLER\ZONAS CCTV.png","G:\Nueva carpeta (3)\CCTV\NAVE TALLER\ZONAS CCTV.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__NAVE TALLER__ZONAS CCTV.png","2849860","82D96D5A9DEFA1C456DB727689CAB894875AA0BE3D07FEB404DAF68D54485443","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0166","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_00_11 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_00_11 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_00_11 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_00_11 a.m..png","2129055","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","DUPLICATE_CONTENT","12","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0167","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_02_37 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_02_37 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_02_37 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_02_37 a.m..png","2309152","08B7C06ABE0CACD1BD999C13571E2EB0C29DC191D25589EF8D87222CE38A6060","DUPLICATE_CONTENT","4","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0168","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_04_40 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_04_40 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_04_40 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_04_40 a.m..png","2520787","6BBD917F650B507D7261247B3132ECC637620FB9863105168501A86649D01812","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0169","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_06_29 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_06_29 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_06_29 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_06_29 a.m..png","2377703","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","DUPLICATE_CONTENT","6","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0170","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_10_30 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_30 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_30 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_10_30 a.m..png","2377703","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","DUPLICATE_CONTENT","6","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0171","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_10_39 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_39 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 03_10_39 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 03_10_39 a.m..png","2486249","28285A7A2B1DD8B96306DD8A74F301DF25645AF2BDBF47353108D18027A8D4E1","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0172","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_05_53 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_05_53 a.m..png","2329910","F3C161020E7ADC87294A6EE0208977E5BD456382AAD0CDD5DA40AB97DCAD4D1D","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0173","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_06_11 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_06_11 a.m..png","2246310","848E3FF7AB92D206A043E63C37A650C821373878F0CDBEC8ABEE7F3BE0E04B5A","DUPLICATE_CONTENT","2","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0174","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_03 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_03 a.m..png","2309152","08B7C06ABE0CACD1BD999C13571E2EB0C29DC191D25589EF8D87222CE38A6060","DUPLICATE_CONTENT","4","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0175","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_09 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_09 a.m..png","2129055","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","DUPLICATE_CONTENT","12","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0176","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m. - copia.png","2129055","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","DUPLICATE_CONTENT","12","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0177","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_14 a.m..png","2129055","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","DUPLICATE_CONTENT","12","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0178","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_21 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_21 a.m..png","2377703","1393E7080DC2E141B7ED26CF67C6C926C010080F52E88EA5714A7DBAA3896321","DUPLICATE_CONTENT","6","OK_VISUAL_REFERENCE","True","COPIED"
"rfvis_0179","cctv_coverage_map","Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_32 a.m..png",".png","Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","G:\Nueva carpeta (3)\CCTV\OFICINAS\ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","C:\RUNEFOGE_PRO\runeforge\data\visual_layout_engine\imports\gdrive_zod\visual_direct\cctv_coverage_map\Nueva carpeta (3)__CCTV__OFICINAS__ChatGPT Image 6 ene 2026, 04_07_32 a.m..png","2129055","1A08CBCAFEFC558FE8578776E16D18B00753E86C83B3524D979A081485108A8E","DUPLICATE_CONTENT","12","OK_VISUAL_REFERENCE","True","COPIED"
